thr,treat,date,fips,Z,G,tau_dir_log,tau_peer_log,tau_overall_log,sigma_log
0.25,vax2,2021-02-15,29047,0,0.16964285714285715,0.010788363054459781,-0.0007698154936396885,0.010018547560820093,0.027373177276530904
0.25,vax2,2021-02-15,29049,0,0.047619047619047616,0.03373918091705673,-0.0002160885596181573,0.03352309235743857,0.027373177276530904
0.25,vax2,2021-02-15,29051,0,0.15217391304347827,0.017766591552271133,-0.0006905438753015081,0.017076047676969627,0.027373177276530904
0.25,vax2,2021-02-15,29053,0,0.12,0.0146242242940886,-0.000544543170237759,0.014079681123850841,0.027373177276530904
0.25,vax2,2021-02-15,29055,0,0.13636363636363635,-0.026567607233809586,-0.0006187990570883634,-0.02718640629089795,0.027373177276530904
0.25,vax2,2021-02-15,29057,0,0.0,0.01101325760464855,0.0,0.01101325760464855,0.027373177276530904
0.25,vax2,2021-02-15,29059,0,0.0625,-0.07622081739786779,-0.0002836162344988345,-0.07650443363236663,0.027373177276530904
0.25,vax2,2021-02-15,29061,0,0.07142857142857142,0.037884321587370776,-0.0003241328394272375,0.037560188747943535,0.027373177276530904
0.25,vax2,2021-02-15,29063,0,0.05263157894736842,0.0783412599014833,-0.00023883472378849103,0.0781024251776948,0.027373177276530904
0.25,vax2,2021-02-15,29065,0,0.14285714285714285,-0.058983237947901355,-0.000648265678854475,-0.05963150362675583,0.027373177276530904
0.25,vax2,2021-02-15,29067,0,0.1,0.010962172011547162,-0.000453785975198134,0.010508386036349028,0.027373177276530904
0.25,vax2,2021-02-15,29069,0,0.3181818181818182,0.008968889433272042,-0.0014438644665395136,0.007525024966732529,0.027373177276530904
0.25,vax2,2021-02-15,29071,0,0.16666666666666666,-0.02380153858535428,-0.0007563099586635536,-0.024557848544017834,0.027373177276530904
0.25,vax2,2021-02-15,29073,0,0.14285714285714285,-0.017625978783458434,-0.000648265678854475,-0.01827424446231291,0.027373177276530904
0.25,vax2,2021-02-15,29075,0,0.0,0.023663790468517028,0.0,0.023663790468517028,0.027373177276530904
0.25,vax2,2021-02-15,29077,0,0.24855491329479767,0.01473725024767651,-0.0011279073371976704,0.01360934291047884,0.027373177276530904
0.25,vax2,2021-02-15,29079,0,0.125,0.05171502444046913,-0.000567232468997666,0.051147791971471464,0.027373177276530904
0.25,vax2,2021-02-15,29081,0,0.05263157894736842,0.028078156693187754,-0.00023883472378848948,0.027839321969399262,0.027373177276530904
0.25,vax2,2021-02-15,29083,0,0.08333333333333333,0.04103882243069352,-0.00037815497933177834,0.04066066745136174,0.027373177276530904
0.25,vax2,2021-02-15,29085,0,0.08333333333333333,0.054621595961721114,-0.00037815497933177834,0.054243440982389333,0.027373177276530904
0.25,vax2,2021-02-15,29087,0,0.1,-0.06095355305670075,-0.000453785975198134,-0.061407339031898885,0.027373177276530904
0.25,vax2,2021-02-15,29089,0,0.14285714285714285,0.01218351586756679,-0.000648265678854475,0.011535250188712315,0.027373177276530904
0.25,vax2,2021-02-15,29091,0,0.12903225806451613,-0.006965511481725184,-0.0005855302905782335,-0.007551041772303417,0.027373177276530904
0.25,vax2,2021-02-15,29093,0,0.07142857142857142,0.03459001770138262,-0.000324132839427239,0.03426588486195538,0.027373177276530904
0.25,vax2,2021-02-15,29095,0,0.2275132275132275,-0.012046890740282415,-0.0010324231181756483,-0.013079313858458064,0.027373177276530904
0.25,vax2,2021-02-15,29097,0,0.21212121212121213,0.011855602586520934,-0.0009625763110263434,0.01089302627549459,0.027373177276530904
0.25,vax2,2021-02-15,29099,0,0.2361111111111111,0.008610663673339241,-0.0010714391081067017,0.007539224565232539,0.027373177276530904
0.25,vax2,2021-02-15,29101,0,0.06896551724137931,0.04487825825043581,-0.0003129558449642292,0.04456530240547158,0.027373177276530904
0.25,vax2,2021-02-15,29103,0,0.5555555555555556,-0.013504806156414443,-0.002521033195545182,-0.016025839351959625,0.027373177276530904
0.25,vax2,2021-02-15,29105,0,0.15625,0.007034733599834114,-0.0007090405862470832,0.006325693013587031,0.027373177276530904
0.25,vax2,2021-02-15,29107,0,0.09090909090909091,0.02751285670615256,-0.0004125327047255751,0.027100324001426982,0.027373177276530904
0.25,vax2,2021-02-15,29109,0,0.17391304347826086,0.006966870641044186,-0.0007891930003445794,0.0061776776406996066,0.027373177276530904
0.25,vax2,2021-02-15,29111,0,0.36363636363636365,0.014172892570177098,-0.0016501308189023004,0.012522761751274798,0.027373177276530904
0.25,vax2,2021-02-15,29113,0,0.21739130434782608,-0.01626180250077598,-0.000986491250430725,-0.017248293751206702,0.027373177276530904
0.25,vax2,2021-02-15,29115,0,0.1875,0.04714833038803444,-0.0008508487034965005,0.04629748168453794,0.027373177276530904
0.25,vax2,2021-02-15,29117,0,0.13636363636363635,0.043607962583082416,-0.0006187990570883634,0.04298916352599405,0.027373177276530904
0.25,vax2,2021-02-15,29119,0,0.13333333333333333,0.013428637206918611,-0.0006050479669308453,0.012823589239987766,0.027373177276530904
0.25,vax2,2021-02-15,29121,0,0.3157894736842105,0.006165476704489754,-0.001433008342730946,0.004732468361758809,0.027373177276530904
0.25,vax2,2021-02-15,29123,0,0.07692307692307693,0.032057441973766455,-0.00034906613476779586,0.03170837583899866,0.027373177276530904
0.25,vax2,2021-02-15,29125,0,0.23076923076923078,-0.006642822574721381,-0.0010471984043033844,-0.0076900209790247654,0.027373177276530904
0.25,vax2,2021-02-15,29127,1,0.2647058823529412,-0.008652100140374016,-0.0012011981696421151,-0.00985329831001613,0.027373177276530904
0.25,vax2,2021-02-15,29129,0,0.1,0.08811721827850334,-0.000453785975198134,0.08766343230330521,0.027373177276530904
0.25,vax2,2021-02-15,29131,0,0.1935483870967742,0.007337392483107765,-0.0008782954358673532,0.006459097047240412,0.027373177276530904
0.25,vax2,2021-02-15,29133,0,0.18181818181818182,0.0014014760274009199,-0.0008250654094511533,0.0005764106179497666,0.027373177276530904
0.25,vax2,2021-02-15,29135,0,0.13333333333333333,0.009970487610078618,-0.0006050479669308423,0.009365439643147776,0.027373177276530904
0.25,vax2,2021-02-15,29137,1,0.6,-0.007576569152544443,-0.002722715851188798,-0.010299285003733241,0.027373177276530904
0.25,vax2,2021-02-15,29139,0,0.13333333333333333,0.01404816369748437,-0.0006050479669308423,0.013443115730553528,0.027373177276530904
0.25,vax2,2021-02-15,29141,0,0.17647058823529413,-0.0027040225685414005,-0.0008007987797614101,-0.0035048213483028106,0.027373177276530904
0.25,vax2,2021-02-15,29143,0,0.20588235294117646,0.03275144160549205,-0.0009342652430549795,0.03181717636243707,0.027373177276530904
0.25,vax2,2021-02-15,29145,0,0.1896551724137931,0.022269990914767026,-0.0008606285736516317,0.021409362341115394,0.027373177276530904
0.25,vax2,2021-02-15,29147,0,0.18181818181818182,0.0020647412161327056,-0.0008250654094511533,0.0012396758066815523,0.027373177276530904
0.25,vax2,2021-02-15,29149,0,0.13333333333333333,0.00447958776687286,-0.0006050479669308423,0.0038745397999420173,0.027373177276530904
0.25,vax2,2021-02-15,29151,0,0.26666666666666666,-0.020087795971338435,-0.0012100959338616876,-0.021297891905200123,0.027373177276530904
0.25,vax2,2021-02-15,29153,0,0.125,-0.019199024560636373,-0.000567232468997666,-0.019766257029634037,0.027373177276530904
0.25,vax2,2021-02-15,29155,0,0.4,0.035932780906094294,-0.001815143900792533,0.03411763700530176,0.027373177276530904
0.25,vax2,2021-02-15,29157,0,0.11764705882352941,0.03323778508189164,-0.0005338658531742744,0.03270391922871736,0.027373177276530904
0.25,vax2,2021-02-15,29159,0,0.1111111111111111,0.026561612369547568,-0.0005042066391090358,0.02605740573043853,0.027373177276530904
0.25,vax2,2021-02-15,29161,1,0.13953488372093023,-0.006780622017294001,-0.0006331897328346045,-0.007413811750128606,0.027373177276530904
0.25,vax2,2021-02-15,29163,0,0.2857142857142857,0.0263780571417717,-0.00129653135770895,0.02508152578406275,0.027373177276530904
0.25,vax2,2021-02-15,29165,0,0.1566265060240964,-0.004103018256636996,-0.000710749117780208,-0.004813767374417204,0.027373177276530904
0.25,vax2,2021-02-15,29167,0,0.16666666666666666,-0.0030795843802974973,-0.0007563099586635536,-0.003835894338961051,0.027373177276530904
0.25,vax2,2021-02-15,29169,1,0.16129032258064516,-0.007319474169090247,-0.0007319128632227949,-0.008051387032313043,0.027373177276530904
0.25,vax2,2021-02-15,29171,0,0.14285714285714285,0.07741702340705463,-0.000648265678854475,0.07676875772820015,0.027373177276530904
0.25,vax2,2021-02-15,29173,0,0.38461538461538464,0.003446477388070173,-0.0017453306738389731,0.0017011467142312,0.027373177276530904
0.25,vax2,2021-02-15,29175,0,0.3333333333333333,0.01381398154967488,-0.0015126199173271103,0.01230136163234777,0.027373177276530904
0.25,vax2,2021-02-15,29177,0,0.058823529411764705,0.022408217709325308,-0.0002669329265871372,0.02214128478273817,0.027373177276530904
0.25,vax2,2021-02-15,29179,0,0.13333333333333333,0.006333537374800396,-0.0006050479669308453,0.0057284894078695504,0.027373177276530904
0.25,vax2,2021-02-15,29181,0,0.26666666666666666,-0.021676402552824138,-0.0012100959338616846,-0.022886498486685822,0.027373177276530904
0.25,vax2,2021-02-15,29183,0,0.2702702702702703,0.0009379068261605506,-0.0012264485816165754,-0.0002885417554560248,0.027373177276530904
0.25,vax2,2021-02-15,29185,0,0.0625,0.025792803047210308,-0.0002836162344988315,0.025509186812711478,0.027373177276530904
0.25,vax2,2021-02-15,29186,0,0.125,0.011830459707928407,-0.000567232468997666,0.01126322723893074,0.027373177276530904
0.25,vax2,2021-02-15,29187,0,0.2,0.022755029017096133,-0.000907571950396268,0.021847457066699865,0.027373177276530904
0.25,vax2,2021-02-15,29189,0,0.277992277992278,0.010336828937744638,-0.0012614899696627648,0.009075338968081874,0.027373177276530904
0.25,vax2,2021-02-15,29195,0,0.1111111111111111,0.025072319167007952,-0.0005042066391090388,0.02456811252789891,0.027373177276530904
0.25,vax2,2021-02-15,29197,0,0.14285714285714285,0.05680729789054775,-0.000648265678854475,0.05615903221169328,0.027373177276530904
0.25,vax2,2021-02-15,29199,0,0.3333333333333333,0.006120149490205954,-0.0015126199173271073,0.004607529572878847,0.027373177276530904
0.25,vax2,2021-02-15,29201,1,0.1875,-0.007064645178003394,-0.0008508487034965005,-0.007915493881499895,0.027373177276530904
0.25,vax2,2021-02-15,29203,0,0.08333333333333333,-0.07139780993593126,-0.0003781549793317753,-0.07177596491526303,0.027373177276530904
0.25,vax2,2021-02-15,29205,1,0.5454545454545454,0.016570600842457223,-0.0024751962283534506,0.014095404614103774,0.027373177276530904
0.25,vax2,2021-02-15,29207,0,0.20833333333333334,0.028498408719232544,-0.0009453874483294443,0.0275530212709031,0.027373177276530904
0.25,vax2,2021-02-15,29209,0,0.19230769230769232,0.031162910329219053,-0.0008726653369194858,0.030290244992299566,0.027373177276530904
0.25,vax2,2021-02-15,29211,0,0.2222222222222222,0.08445096678934372,-0.0010084132782180746,0.08344255351112564,0.027373177276530904
0.25,vax2,2021-02-15,29213,0,0.25203252032520324,0.02196940347423652,-0.0011436882301741574,0.020825715244062362,0.027373177276530904
0.25,vax2,2021-02-15,29215,0,0.125,-0.06273901535529794,-0.000567232468997669,-0.06330624782429561,0.027373177276530904
0.25,vax2,2021-02-15,29217,0,0.09523809523809523,0.013963430446492262,-0.00043217711923631766,0.013531253327255945,0.027373177276530904
0.25,vax2,2021-02-15,29219,0,0.16666666666666666,-0.02263934422380168,-0.0007563099586635536,-0.023395654182465236,0.027373177276530904
0.25,vax2,2021-02-15,29221,0,0.125,-0.00015487499035839118,-0.000567232468997669,-0.0007221074593560602,0.027373177276530904
0.25,vax2,2021-02-15,29223,0,0.07692307692307693,0.019593822757829685,-0.00034906613476779586,0.01924475662306189,0.027373177276530904
0.25,vax2,2021-02-15,29225,0,0.15384615384615385,-0.008274344366380089,-0.0006981322695355887,-0.008972476635915678,0.027373177276530904
0.25,vax2,2021-02-15,29227,0,0.0,0.027305349482174016,0.0,0.027305349482174016,0.027373177276530904
0.25,vax2,2021-02-15,29229,0,0.06666666666666667,-0.057895596535876274,-0.00030252398346542267,-0.0581981205193417,0.027373177276530904
0.25,vax2,2021-02-15,29510,0,0.264,-0.00653386985811818,-0.0011979949745230696,-0.00773186483264125,0.027373177276530904
0.25,vax2,2021-02-15,30001,1,0.6,-0.021639060791266616,-0.002722715851188798,-0.024361776642455413,0.027373177276530904
0.25,vax2,2021-02-15,30003,1,1.0,-0.006817465073732238,-0.004537859751981328,-0.011355324825713567,0.027373177276530904
0.25,vax2,2021-02-15,30005,1,1.0,0.008596723493563767,-0.004537859751981328,0.004058863741582439,0.027373177276530904
0.25,vax2,2021-02-15,30007,0,0.625,-0.016613256807093284,-0.0028361623449883306,-0.019449419152081614,0.027373177276530904
0.25,vax2,2021-02-15,30009,0,0.4,-0.02053237282579132,-0.0018151439007925321,-0.022347516726583853,0.027373177276530904
0.25,vax2,2021-02-15,30011,1,1.0,0.0175615232985934,-0.004537859751981334,0.013023663546612066,0.027373177276530904
0.25,vax2,2021-02-15,30013,1,0.5714285714285714,-0.007759257707113607,-0.002593062715417903,-0.01035232042253151,0.027373177276530904
0.25,vax2,2021-02-15,30015,0,0.6666666666666666,-0.011243306382349915,-0.0030252398346542206,-0.014268546217004137,0.027373177276530904
0.25,vax2,2021-02-15,30017,0,0.45454545454545453,0.0019844800766352284,-0.002062663523627877,-7.818344699264852e-05,0.027373177276530904
0.25,vax2,2021-02-15,30019,1,1.0,0.02074501096772687,-0.0045378597519813305,0.01620715121574554,0.027373177276530904
0.25,vax2,2021-02-15,30021,1,0.2857142857142857,-0.01399452713477757,-0.00129653135770895,-0.01529105849248652,0.027373177276530904
0.25,vax2,2021-02-15,30023,1,0.8,0.0010523385656744926,-0.003630287801585063,-0.00257794923591057,0.027373177276530904
0.25,vax2,2021-02-15,30025,1,0.6,4.512575996188482e-05,-0.002722715851188798,-0.0026775900912269133,0.027373177276530904
0.25,vax2,2021-02-15,30027,1,0.5,0.0069779537536659685,-0.002268929875990664,0.0047090238776753045,0.027373177276530904
0.25,vax2,2021-02-15,30029,0,0.4,0.003923860563432366,-0.001815143900792533,0.0021087166626398333,0.027373177276530904
0.25,vax2,2021-02-15,30031,0,0.34782608695652173,-0.011390803659617373,-0.0015783860006891566,-0.012969189660306529,0.027373177276530904
0.25,vax2,2021-02-15,30033,0,0.0,0.004103083169790416,0.0,0.004103083169790416,0.027373177276530904
0.25,vax2,2021-02-15,30035,1,0.8,0.024519224424903042,-0.00363028780158506,0.020888936623317984,0.027373177276530904
0.25,vax2,2021-02-15,30037,0,1.0,0.006661529090629871,-0.004537859751981328,0.002123669338648543,0.027373177276530904
0.25,vax2,2021-02-15,30039,0,0.5,0.02438777694885533,-0.002268929875990664,0.022118847072864666,0.027373177276530904
0.25,vax2,2021-02-15,30041,1,0.6666666666666666,0.0033798714380364157,-0.0030252398346542176,0.00035463160338219816,0.027373177276530904
0.25,vax2,2021-02-15,30043,1,0.5,-0.0035160922499660845,-0.002268929875990664,-0.005785022125956748,0.027373177276530904
0.25,vax2,2021-02-15,30045,0,0.6666666666666666,-0.0017701671555368527,-0.0030252398346542176,-0.00479540699019107,0.027373177276530904
0.25,vax2,2021-02-15,30047,1,0.4,-0.005928768072068102,-0.0018151439007925321,-0.007743911972860635,0.027373177276530904
0.25,vax2,2021-02-15,30049,1,0.5,-0.0016198457952001193,-0.002268929875990664,-0.003888775671190783,0.027373177276530904
0.25,vax2,2021-02-15,30051,0,0.6666666666666666,-0.018525059312999498,-0.0030252398346542176,-0.021550299147653714,0.027373177276530904
0.25,vax2,2021-02-15,30053,0,0.5,-0.02051290852338942,-0.002268929875990665,-0.022781838399380083,0.027373177276530904
0.25,vax2,2021-02-15,30055,0,0.4,-0.012406754351258327,-0.001815143900792533,-0.01422189825205086,0.027373177276530904
0.25,vax2,2021-02-15,30057,0,0.5,-0.016242350126856858,-0.002268929875990664,-0.018511280002847522,0.027373177276530904
0.25,vax2,2021-02-15,30059,1,1.0,-0.006890096445004467,-0.004537859751981328,-0.011427956196985795,0.027373177276530904
0.25,vax2,2021-02-15,30061,0,0.5,-0.010598875719905228,-0.002268929875990664,-0.012867805595895891,0.027373177276530904
0.25,vax2,2021-02-15,30063,1,0.3448275862068966,-0.0034385143327378717,-0.001564779224821149,-0.0050032935575590205,0.027373177276530904
0.25,vax2,2021-02-15,30065,0,0.5,-0.006173967723343321,-0.002268929875990664,-0.008442897599333985,0.027373177276530904
0.25,vax2,2021-02-15,30067,1,0.8333333333333334,-0.0033302193055548745,-0.0037815497933177734,-0.007111769098872648,0.027373177276530904
0.25,vax2,2021-02-15,30069,0,0.5,-0.05554269142193384,-0.002268929875990667,-0.057811621297924505,0.027373177276530904
0.25,vax2,2021-02-15,30071,1,0.75,0.01087773216454885,-0.003403394813985996,0.007474337350562854,0.027373177276530904
0.25,vax2,2021-02-15,30073,1,0.8,0.01838926962897924,-0.00363028780158506,0.01475898182739418,0.027373177276530904
0.25,vax2,2021-02-15,30075,0,0.0,0.0101770303720188,0.0,0.0101770303720188,0.027373177276530904
0.25,vax2,2021-02-15,30077,0,0.8333333333333334,0.022889158177966995,-0.0037815497933177743,0.01910760838464922,0.027373177276530904
0.25,vax2,2021-02-15,30079,1,0.5,-0.023712464385824666,-0.002268929875990664,-0.02598139426181533,0.027373177276530904
0.25,vax2,2021-02-15,30081,0,0.45454545454545453,0.0028304535974109455,-0.002062663523627877,0.0007677900737830686,0.027373177276530904
0.25,vax2,2021-02-15,30083,0,0.3333333333333333,0.00281691089844771,-0.0015126199173271103,0.0013042909811205997,0.027373177276530904
0.25,vax2,2021-02-15,30085,0,0.3333333333333333,-0.018322720560604158,-0.0015126199173271073,-0.019835340477931264,0.027373177276530904
0.25,vax2,2021-02-15,30087,1,0.75,-0.0075881939846963896,-0.003403394813985996,-0.010991588798682386,0.027373177276530904
0.25,vax2,2021-02-15,30089,0,0.7142857142857143,0.013267874592466866,-0.0032413283942723773,0.01002654619819449,0.027373177276530904
0.25,vax2,2021-02-15,30091,1,0.5,-0.0014234813160894748,-0.002268929875990664,-0.0036924111920801387,0.027373177276530904
0.25,vax2,2021-02-15,30093,1,0.5555555555555556,0.004016790357500612,-0.002521033195545182,0.0014957571619554299,0.027373177276530904
0.25,vax2,2021-02-15,30095,0,0.4,-0.05968070165994776,-0.001815143900792533,-0.061495845560740295,0.027373177276530904
0.25,vax2,2021-02-15,30097,1,0.6,-0.009278703919358184,-0.002722715851188798,-0.012001419770546983,0.027373177276530904
0.25,vax2,2021-02-15,30099,0,0.8,-0.017431865939770724,-0.003630287801585063,-0.021062153741355786,0.027373177276530904
0.25,vax2,2021-02-15,30101,1,1.0,0.03017228662767914,-0.004537859751981328,0.025634426875697815,0.027373177276530904
0.25,vax2,2021-02-15,30103,1,1.0,-0.009143694629655676,-0.00453785975198133,-0.013681554381637005,0.027373177276530904
0.25,vax2,2021-02-15,30105,0,0.5,-0.010791827168783068,-0.002268929875990664,-0.013060757044773733,0.027373177276530904
0.25,vax2,2021-02-15,30107,0,0.5,-0.07735075110097027,-0.002268929875990664,-0.07961968097696093,0.027373177276530904
0.25,vax2,2021-02-15,30109,0,0.0,0.03630558227465719,0.0,0.03630558227465719,0.027373177276530904
0.25,vax2,2021-02-15,30111,1,0.4406779661016949,-0.003556149404710983,-0.0019997348059578733,-0.005555884210668856,0.027373177276530904
0.25,vax2,2021-02-15,31001,0,0.041666666666666664,-0.008391691438563987,-0.00018907748966588765,-0.008580768928229874,0.027373177276530904
0.25,vax2,2021-02-15,31003,0,0.1,0.029955610973460087,-0.000453785975198134,0.029501824998261955,0.027373177276530904
0.25,vax2,2021-02-15,31005,0,0.0,0.05129825834164778,0.0,0.05129825834164778,0.027373177276530904
0.25,vax2,2021-02-15,31007,0,0.5,0.04163583430006078,-0.002268929875990664,0.039366904424070114,0.027373177276530904
0.25,vax2,2021-02-15,31009,0,0.0,0.04395116460736331,0.0,0.04395116460736331,0.027373177276530904
0.25,vax2,2021-02-15,31011,1,0.1111111111111111,-0.0017073919991136845,-0.0005042066391090358,-0.0022115986382227203,0.027373177276530904
0.25,vax2,2021-02-15,31013,0,0.125,0.04977407106159049,-0.000567232468997666,0.049206838592592825,0.027373177276530904
0.25,vax2,2021-02-15,31015,0,0.0,0.052536546530647404,0.0,0.052536546530647404,0.027373177276530904
0.25,vax2,2021-02-15,31017,0,0.0,0.04547119367538535,0.0,0.04547119367538535,0.027373177276530904
0.25,vax2,2021-02-15,31019,0,0.046511627906976744,0.05444122145944855,-0.00021106324427820248,0.05423015821517035,0.027373177276530904
0.25,vax2,2021-02-15,31021,0,0.16666666666666666,-0.010587792886451518,-0.0007563099586635567,-0.011344102845115075,0.027373177276530904
0.25,vax2,2021-02-15,31023,1,0.08333333333333333,-0.0065182880352818075,-0.00037815497933177834,-0.006896443014613586,0.027373177276530904
0.25,vax2,2021-02-15,31025,0,0.21428571428571427,-0.011470148900917427,-0.000972398518281714,-0.01244254741919914,0.027373177276530904
0.25,vax2,2021-02-15,31027,0,0.23076923076923078,-0.00589675504150314,-0.0010471984043033814,-0.006943953445806522,0.027373177276530904
0.25,vax2,2021-02-15,31029,0,0.25,0.06045017313150498,-0.001134464937995332,0.059315708193509654,0.027373177276530904
0.25,vax2,2021-02-15,31031,0,0.1,0.019790888833603543,-0.000453785975198134,0.01933710285840541,0.027373177276530904
0.25,vax2,2021-02-15,31033,0,0.06666666666666667,0.054085622922948995,-0.00030252398346542267,0.053783098939483576,0.027373177276530904
0.25,vax2,2021-02-15,31035,0,0.1,-0.01698767437587666,-0.000453785975198134,-0.017441460351074793,0.027373177276530904
0.25,vax2,2021-02-15,31037,0,0.09090909090909091,-0.01364317671325595,-0.0004125327047255736,-0.014055709417981524,0.027373177276530904
0.25,vax2,2021-02-15,31039,0,0.07692307692307693,0.001942371442112443,-0.00034906613476779586,0.0015933053073446473,0.027373177276530904
0.25,vax2,2021-02-15,31041,0,0.0,0.02686913657818149,0.0,0.02686913657818149,0.027373177276530904
0.25,vax2,2021-02-15,31043,0,0.17647058823529413,0.044301759469862215,-0.0008007987797614101,0.0435009606901008,0.027373177276530904
0.25,vax2,2021-02-15,31045,0,0.125,-0.04250815114354048,-0.000567232468997666,-0.04307538361253815,0.027373177276530904
0.25,vax2,2021-02-15,31047,0,0.0,0.03154117361117159,0.0,0.03154117361117159,0.027373177276530904
0.25,vax2,2021-02-15,31049,0,0.0,0.021193248240794396,0.0,0.021193248240794396,0.027373177276530904
0.25,vax2,2021-02-15,31051,0,0.1111111111111111,-0.0026239869654054496,-0.0005042066391090358,-0.0031281936045144854,0.027373177276530904
0.25,vax2,2021-02-15,31053,0,0.09090909090909091,-0.027409891341218986,-0.0004125327047255736,-0.02782242404594456,0.027373177276530904
0.25,vax2,2021-02-15,31055,0,0.21656050955414013,-0.001674211486568179,-0.0009827212201743026,-0.0026569327067424817,0.027373177276530904
0.25,vax2,2021-02-15,31057,1,0.16666666666666666,0.04872091745772372,-0.0007563099586635536,0.04796460749906017,0.027373177276530904
0.25,vax2,2021-02-15,31059,0,0.0,0.02771836151228091,0.0,0.02771836151228091,0.027373177276530904
0.25,vax2,2021-02-15,31061,0,0.0,0.03045718275997431,0.0,0.03045718275997431,0.027373177276530904
0.25,vax2,2021-02-15,31063,0,0.0,0.035928315794699586,0.0,0.035928315794699586,0.027373177276530904
0.25,vax2,2021-02-15,31065,0,0.0,0.008500898711878781,0.0,0.008500898711878781,0.027373177276530904
0.25,vax2,2021-02-15,31067,0,0.15789473684210525,-0.02289700224165242,-0.0007165041713654715,-0.02361350641301789,0.027373177276530904
0.25,vax2,2021-02-15,31069,0,0.0,0.02808744563776926,0.0,0.02808744563776926,0.027373177276530904
0.25,vax2,2021-02-15,31071,0,0.0,0.029155204576248324,0.0,0.029155204576248324,0.027373177276530904
0.25,vax2,2021-02-15,31073,0,0.0,0.026792290299093063,0.0,0.026792290299093063,0.027373177276530904
0.25,vax2,2021-02-15,31075,0,0.0,-0.06420913929852595,0.0,-0.06420913929852595,0.027373177276530904
0.25,vax2,2021-02-15,31077,0,0.2,0.02846663528954383,-0.000907571950396265,0.027559063339147566,0.027373177276530904
0.25,vax2,2021-02-15,31079,0,0.05555555555555555,-0.024209244822507636,-0.0002521033195545209,-0.024461348142062158,0.027373177276530904
0.25,vax2,2021-02-15,31081,0,0.0,0.01433281006197129,0.0,0.01433281006197129,0.027373177276530904
0.25,vax2,2021-02-15,31083,0,0.0,0.02863989319535333,0.0,0.02863989319535333,0.027373177276530904
0.25,vax2,2021-02-15,31085,0,0.0,0.06294484495656237,0.0,0.06294484495656237,0.027373177276530904
0.25,vax2,2021-02-15,31087,0,0.16666666666666666,0.037749481967872305,-0.0007563099586635536,0.03699317200920875,0.027373177276530904
0.25,vax2,2021-02-15,31089,0,0.0,0.02168270957318672,0.0,0.02168270957318672,0.027373177276530904
0.25,vax2,2021-02-15,31091,1,0.3333333333333333,-0.0046134262595737725,-0.0015126199173271073,-0.00612604617690088,0.027373177276530904
0.25,vax2,2021-02-15,31093,0,0.0,0.01873192765616265,0.0,0.01873192765616265,0.027373177276530904
0.25,vax2,2021-02-15,31095,0,0.0,0.04147529530452975,0.0,0.04147529530452975,0.027373177276530904
0.25,vax2,2021-02-15,31097,0,0.3333333333333333,-0.007418798635816417,-0.0015126199173271073,-0.008931418553143524,0.027373177276530904
0.25,vax2,2021-02-15,31099,0,0.0,0.030748245011123346,0.0,0.030748245011123346,0.027373177276530904
0.25,vax2,2021-02-15,31101,0,0.045454545454545456,0.03860887436145117,-0.00020626635236278983,0.03840260800908838,0.027373177276530904
0.25,vax2,2021-02-15,31103,1,0.5,0.00017347211477992188,-0.002268929875990663,-0.0020954577612107414,0.027373177276530904
0.25,vax2,2021-02-15,31105,0,0.25,0.04502473568479144,-0.001134464937995332,0.04389027074679611,0.027373177276530904
0.25,vax2,2021-02-15,31107,0,0.16666666666666666,-0.016008304262795512,-0.0007563099586635567,-0.01676461422145907,0.027373177276530904
0.25,vax2,2021-02-15,31109,0,0.17272727272727273,0.00620207844807232,-0.0007838121389785929,0.005418266309093728,0.027373177276530904
0.25,vax2,2021-02-15,31111,0,0.1,0.034247098674306954,-0.000453785975198134,0.03379331269910882,0.027373177276530904
0.25,vax2,2021-02-15,31113,0,0.0,-0.0012926404205775603,0.0,-0.0012926404205775603,0.027373177276530904
0.25,vax2,2021-02-15,31115,0,0.0,0.001164838584136086,0.0,0.001164838584136086,0.027373177276530904
0.25,vax2,2021-02-15,31117,0,0.0,-0.003252852033892632,0.0,-0.003252852033892632,0.027373177276530904
0.25,vax2,2021-02-15,31119,0,0.125,0.00025345993568792844,-0.000567232468997669,-0.0003137725333097406,0.027373177276530904
0.25,vax2,2021-02-15,31121,0,0.0,0.011358412688875377,0.0,0.011358412688875377,0.027373177276530904
0.25,vax2,2021-02-15,31123,0,0.2,0.05826409080914034,-0.000907571950396265,0.05735651885874408,0.027373177276530904
0.25,vax2,2021-02-15,31125,0,0.1,0.026122549702999605,-0.000453785975198134,0.02566876372780147,0.027373177276530904
0.25,vax2,2021-02-15,31127,1,0.2727272727272727,0.016486796593251786,-0.0012375981141767268,0.01524919847907506,0.027373177276530904
0.25,vax2,2021-02-15,31129,1,0.125,0.01341848552045438,-0.000567232468997666,0.012851253051456714,0.027373177276530904
0.25,vax2,2021-02-15,31131,1,0.38461538461538464,0.022614557671954378,-0.0017453306738389731,0.020869226998115404,0.027373177276530904
0.25,vax2,2021-02-15,31133,0,0.42857142857142855,-0.046040633594889344,-0.001944797036563428,-0.047985430631452775,0.027373177276530904
0.25,vax2,2021-02-15,31135,1,0.2,0.010795347173303707,-0.000907571950396268,0.009887775222907439,0.027373177276530904
0.25,vax2,2021-02-15,31137,0,0.0,0.022145174601478277,0.0,0.022145174601478277,0.027373177276530904
