fips5,ACCESS2_AdjPrev,ARTHRITIS_AdjPrev,BINGE_AdjPrev,BPMED_AdjPrev,CANCER_AdjPrev,CASTHMA_AdjPrev,CHECKUP_AdjPrev,CHOLSCREEN_AdjPrev,COLON_SCREEN_AdjPrev,CSMOKING_AdjPrev,DENTAL_AdjPrev,DEPRESSION_AdjPrev,Ed0,Ed1,Ed11,Ed12,Ed13,Ed14,Ed15,Ed2,Ed3,Ed4,Ed5,Ed6,Ed7,Ed8,Ed9,F_CROWD,F_GROUPQ,F_HBURD,F_LIMENG,F_MINRTY,F_MOBILE,F_MUNIT,F_NOVEH,F_SNGPNT,F_UNEMP,F_UNINSUR,HEARING_AdjPrev,HIGHCHOL_AdjPrev,LPA_AdjPrev,M,MAMMOUSE_AdjPrev,OBESITY_AdjPrev,SLEEP_AdjPrev,TEETHLOST_AdjPrev,age0,age1,age2,age3,age5,age6,age7,age8,density,income_0,income_1,income_11,income_12,income_13,income_14,income_15,income_2,income_3,income_4,income_5,income_6,income_7,income_8,income_9,race_asian,race_black,race_indian,race_pacific,total_population_county
25023,4.7,22.0,19.7,55.5,7.4,12.1,79.5,88.7,66.4,12.1,70.5,24.9,0.009956018589576,0.0050748641984968,0.0964283308567755,0.2254750469258589,0.0950388896869754,0.0199380652945668,0.0103735150460574,0.0056177971492693,0.0097137051330831,0.0071489747537617,0.0126730765031799,0.0133389280061863,0.0131147138700153,0.2878332122797479,0.0565452150489345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,31.9,19.2,0.4846713390886796,86.6,29.7,36.0,7.8,0.1148381754575024,0.1493801579220532,0.0993886760458473,0.10650824277049,0.1556716837755494,0.1231066984148365,0.0671030059072197,0.0403244018494233,763.7,0.0304728444837676,0.0142379719659132,0.1487748967776911,0.1311869260439677,0.0970779276527943,0.1227304690770504,0.1150617732805055,0.0159367752699454,0.0231727998933749,0.0249834185031854,0.0343191974229701,0.0285114857163802,0.0318171733679193,0.0296807718248618,0.0585401130657684,0.0134208740454817,0.1036609670679963,0.0016755880897185,0.0002562483817732,504806
25025,6.5,20.7,19.2,58.6,6.2,11.4,79.6,88.4,60.0,11.6,62.1,22.5,0.0243221151793786,0.0179710288106712,0.0481720260346721,0.2308292610411475,0.1192470278710323,0.0372518287768444,0.0262652400788325,0.0232935168164616,0.0242311370052521,0.016889813836383,0.0162338479323467,0.0182143432090428,0.0184148377304735,0.2366971505630964,0.0331188813175176,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.1,32.7,24.7,0.4842717700305486,85.0,25.2,34.7,14.9,0.102440575983884,0.1301954183702545,0.2073926325485232,0.1665608619878467,0.1131836163995042,0.0832459726851636,0.0450979742490407,0.0310297070381095,13009.22,0.0711824845726786,0.0446110327567006,0.1082047946052557,0.0953021294508621,0.0623825761384413,0.0780961126220478,0.1071320551938067,0.0483292055976908,0.0445728949349013,0.0405405243152607,0.0391256829135976,0.0370893422435313,0.0357257061362018,0.0336721604074755,0.0657122532597574,0.09470045743922,0.2689700448075049,0.0045789438832959,0.0001682473736268,754535
25027,5.7,23.5,19.2,55.8,7.2,12.1,79.7,88.2,59.8,12.5,69.3,26.2,0.0120495101074709,0.0046393718226059,0.088677750527693,0.2130660899486079,0.1013817291871807,0.0181120423617686,0.016237346994598,0.0069393431990261,0.0146878926814955,0.0113100023789866,0.0182660460791348,0.0176647725344826,0.0151091917749329,0.2886148262646432,0.0562182378448294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,30.9,23.1,0.4932377268714004,84.0,32.5,35.3,12.3,0.1132131233537623,0.1510862859401609,0.1168962625557365,0.1195228543035837,0.1544886642801993,0.1063197053488638,0.0550771538237042,0.0404357211552077,536.73,0.0341335067843224,0.0250510378277927,0.1476883360844117,0.1252772366411964,0.0880737353300029,0.0975605679235329,0.0939180514279255,0.0253453034055826,0.0333135924438348,0.031180629309408,0.0377741215790752,0.0331338721864704,0.0325704820007636,0.0318038157082077,0.0671533526059492,0.048857121180462,0.0533937941906978,0.0020621173116459,0.0002120775757892,812079
26001,7.2,26.5,18.4,57.4,7.7,11.7,77.4,84.3,60.4,17.0,62.2,29.3,0.0135565645048271,0.000804108966063,0.0850279187726716,0.0903328879932631,0.0353305830123559,0.0101534954213918,0.005670071991365,0.0011986284705291,0.0145373623029369,0.0170036965037232,0.023029676544398,0.0270756577292991,0.0184114646961456,0.404297428699625,0.0877109722327553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,31.0,24.7,0.504445081732148,76.8,39.1,36.2,8.9,0.0674887678042251,0.0880412962431889,0.0564955549182678,0.065768091004684,0.1787592008412197,0.1977822387917024,0.1697734442213937,0.0758053723353407,5.84,0.0552559655857364,0.0355662867247973,0.1245888282482839,0.040342017881073,0.0259114185956244,0.0205939658389379,0.0149379813313697,0.0342969677278906,0.0770218083860568,0.0666130739543086,0.0655082082385823,0.0698347803615975,0.0751148011156787,0.0531090790737877,0.1147719821278655,0.0041725286863703,0.0025240041696601,0.0050274747551726,0.0003883008798275,10461
26003,7.4,25.7,18.9,57.8,7.5,11.2,76.9,84.6,65.3,16.7,65.4,26.2,0.0089360525195768,0.0010989073364552,0.0782155581934598,0.1279883875518548,0.0437035366268587,0.0024613624858711,0.0071673573841613,0.0043990299823632,0.0169731858778651,0.0177054557013244,0.0204847770630999,0.0256894828388915,0.0096227299899112,0.4456986190524086,0.0533423138595988,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,30.3,23.7,0.5499148573861218,75.6,36.6,35.9,12.7,0.0800340570455512,0.1058961260110684,0.0992975734355044,0.1087696892294593,0.1582588335461898,0.171988080034057,0.1018518518518518,0.0591741166453809,1.86,0.0394839031792166,0.0261747102940623,0.1736611303437063,0.0617572800599954,0.0387596010055166,0.0307825302486109,0.0130352800218352,0.0247717973579354,0.0756266007342884,0.0562408390638661,0.050937979294598,0.06335789655193,0.0345151886252576,0.0730771974311661,0.1032737760896906,0.002953765013165,0.075062721708092,0.0282965092356273,0.0,9396
26005,7.6,24.8,20.1,56.1,7.6,11.1,77.1,85.1,63.4,15.0,69.2,26.9,0.0098540350294908,0.0019277650013383,0.0892617684513442,0.1422474104936591,0.0535543206592208,0.00824445353673,0.0066607445460506,0.0030736683332031,0.0181159206409698,0.011968085028546,0.0219028544063815,0.0209361329172341,0.0110432675102032,0.3805571221942659,0.0810702095907236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,29.2,23.6,0.4981876726549716,78.0,35.3,31.6,11.8,0.1315081026868192,0.1502648109373075,0.1009360758714127,0.1171062586877342,0.1518396002322593,0.1178364682490806,0.0648478876708953,0.034258265444372,62.01,0.0354838765120896,0.027506324137003,0.1689335551918916,0.1093704429574386,0.050715657815191,0.0389363608384901,0.0291591713045812,0.0216804997452105,0.0452588264813567,0.0364078031997491,0.0437411177417231,0.050299483271772,0.0515192246764774,0.0487906377362064,0.0984852557733675,0.006785547604186,0.0147413864049146,0.0054487940247139,0.0002035720357475,113666
26007,7.5,27.8,18.7,57.8,7.8,12.1,77.5,83.6,58.4,18.4,63.4,30.2,0.0093761717503974,0.0035279546440855,0.1276835712796332,0.1009189964619477,0.0502680017980104,0.0110936313867401,0.0040530563861597,0.0026897678386399,0.0153160737269833,0.012159624986833,0.0167393837139252,0.0171754037112472,0.0195995918995251,0.3341376831056231,0.0850101774689128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,30.9,26.1,0.492861834145667,73.1,41.3,35.0,13.6,0.096373880880777,0.1324276677382557,0.088043140101628,0.1046354868816757,0.1726641086798713,0.1354350305921393,0.0926751702443914,0.0624287047599294,17.07,0.0516621769125535,0.0452420154094393,0.1511569161151074,0.0826819974979568,0.03461416157387,0.0217890700835766,0.0058098496108879,0.0371014958245977,0.0523074325157944,0.055327107787295,0.0585542949737035,0.0693004874405094,0.0627391782581923,0.06388003830406,0.0943060069294265,0.0041161866393501,0.0060463126782616,0.0047065270457408,0.0003191939149435,28929
26009,6.1,25.0,19.1,56.1,7.9,11.2,77.4,85.7,64.0,14.1,73.5,27.8,0.0165381401692674,0.0021937681832151,0.0842399447758954,0.1603390295233484,0.0760155206685112,0.0122030600446166,0.0083639345584266,0.0021427540748455,0.0080838280672213,0.0132128247468024,0.0179402255722123,0.0250880109945053,0.0133641205624972,0.3382508439730431,0.0745383480653226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,30.3,20.8,0.4972646995477062,76.0,36.4,32.2,9.0,0.08895110919664,0.1299160025845358,0.0756407495153994,0.0835235838897264,0.1579151410725823,0.166444109412018,0.121947017014861,0.0540598750807667,38.56,0.0287230867107034,0.0274392427371002,0.1520153955382374,0.078644268027682,0.0387834224280582,0.0323595079064114,0.0453990747121222,0.0362634417219641,0.047607796665915,0.0475428095644884,0.0613503828753024,0.056362194420833,0.0652603193681798,0.0557475493725801,0.1068971708283949,0.0027278996463059,0.003576855802009,0.0097584629705718,0.0,23215
26011,7.9,27.0,19.1,57.2,7.7,12.0,76.6,83.6,62.3,18.4,63.3,29.7,0.0169063367114707,0.0007382499854799,0.0991873900221034,0.068367978358099,0.0381510187541034,0.0040099745270474,0.0019925358765044,0.0019227009457406,0.0205197991357141,0.0166099578560119,0.0314575476313648,0.0332845103787818,0.0163078076390844,0.4303568909718749,0.0745153601405153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,30.7,25.6,0.5057088797546813,76.2,38.4,34.5,13.4,0.0934298949566124,0.1191361649376916,0.0878841260520649,0.096496378939127,0.1707444379200103,0.1684608860181378,0.0926469628759704,0.0524564494030142,22.51,0.0587946440041301,0.0445894692819668,0.1284820374379192,0.0540566680747207,0.032770363477133,0.0205670621033222,0.0185643034468654,0.045587914976332,0.0624941513754706,0.0548964042446034,0.0629308830555949,0.0612714520582633,0.0581166832315591,0.071386084503698,0.1027273840610695,0.0039045432028988,0.0050194778051661,0.0135753867874049,0.0,15327
26013,8.3,27.0,18.1,58.9,7.4,12.1,77.0,83.5,61.1,19.4,63.9,27.6,0.0070565161612505,0.0,0.0626500919998081,0.0992163661988809,0.0398191947153155,0.0105361687854326,0.0063280223111874,0.0029949464904404,0.0320058422295058,0.0190892462306557,0.0389761663140447,0.0416559400389324,0.0257598043384539,0.4238285623803455,0.0590544516788864,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,30.7,26.9,0.6110078959591267,74.2,40.7,38.0,14.6,0.0959126799814212,0.0942870413376682,0.1486298188574082,0.1263353460287969,0.1438690199721319,0.1351602415234556,0.087900603808639,0.0355318160705991,8.06,0.0521807948685574,0.0390884719325191,0.1136778613682098,0.0687498754552642,0.0269830870449615,0.026896763008536,0.0185402175891815,0.03821259981124,0.0852291400491527,0.0497737830528813,0.0638052851154571,0.0401840878335018,0.0702245563131583,0.0665045622648852,0.0993675498361085,0.0043472174923667,0.1866164470206067,0.0423828701973533,0.0003579626904102,8612
26015,6.7,25.4,18.8,56.7,7.8,11.3,76.9,85.1,64.2,15.1,72.8,27.6,0.0067343801617987,9.84629026218032e-05,0.107919677619023,0.1227010930665885,0.0540048574375363,0.0080200357086051,0.0042397544855056,0.0030384766672247,0.0124979890702591,0.0100091845145687,0.0194291321530505,0.020431366708391,0.0111190385705524,0.372275144962379,0.0864835503145781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,31.5,22.6,0.503135747521748,77.1,36.6,33.3,11.7,0.1170173309056578,0.1502461393215995,0.0900094409602805,0.1126340279182682,0.1571751298132038,0.1373996897970193,0.0667104996965405,0.040933306359161,102.8,0.0228997091534989,0.0129810739069963,0.1838092458243308,0.1041727476805225,0.0504989264911943,0.0494171898083899,0.0229341465585936,0.0238649500809919,0.0306187328586819,0.0444967073075781,0.0477308208657482,0.0390317026126549,0.0593264158141886,0.0524677813145639,0.0932091296188623,0.0052014289496271,0.0062787563895542,0.0026428473819693,0.0001180120035066,59316
26017,7.7,26.3,18.2,57.1,7.7,11.6,76.9,84.7,62.3,16.2,70.7,28.4,0.0109017202858776,0.0016772359087002,0.1117706263855019,0.1233661206876265,0.0423929710916397,0.0087758978229253,0.0055905247175057,0.0031065350163662,0.0135503230444437,0.0117068052221881,0.0246802044115172,0.0269714884836373,0.0135365160210462,0.3580527586988863,0.0851091660211363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,29.8,24.6,0.4924651531001724,77.6,37.9,33.2,14.0,0.1087675648166473,0.134779043795414,0.1099738942765321,0.115270434561339,0.1528645612447811,0.1320365291639571,0.0732562413412875,0.0493841122640353,168.16,0.0487269458904692,0.0423527208986315,0.15964898223874,0.0813238622942514,0.0568104315562476,0.0370292604819532,0.0190862838282441,0.0397925016849314,0.038327227900671,0.0438439778258908,0.0585887781493472,0.0537818778131347,0.0434399161278063,0.0540795080125196,0.1004996537807708,0.0062067651567619,0.0158108126443958,0.0032626230636696,0.0001036689379588,106107
26019,6.2,25.5,19.4,56.5,7.9,11.3,77.4,85.7,62.6,14.1,70.1,28.4,0.0062675794414431,0.0004595332950383,0.102901168500155,0.1459516145345984,0.0791951816823158,0.0149509715908075,0.010442942863779,0.0028722491125167,0.0141196595718031,0.0145046901137685,0.0126224892566231,0.0208379813204696,0.0148144203808174,0.338648188241727,0.0667029937832962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,29.6,21.1,0.4987401214064826,74.1,35.4,31.6,9.9,0.0979841942503721,0.1215782842744244,0.0802313595235368,0.0968388500744473,0.1592028404535562,0.162925209025312,0.1027946397892566,0.0568663383346695,20.3,0.0194885911491204,0.0217565816395448,0.1642763034328327,0.1029732463521942,0.0424961291825194,0.0180659826202893,0.0232508974545005,0.0267031633751302,0.0439729012580547,0.0392590246686105,0.0568322008945915,0.0858410069600309,0.0506358675323053,0.0575439247152908,0.0989898236615831,0.0038569039240886,0.0043882754777854,0.0129094337452565,0.0002360965131088,17462
26021,7.7,26.3,17.1,58.2,7.5,11.9,77.1,85.1,63.4,15.5,65.3,27.1,0.0115492124476796,0.0031344335342133,0.0995987302507333,0.1537827938905026,0.0794168135258665,0.016431592156466,0.0099531087635368,0.007677081367138,0.0135403957268181,0.0138706134344288,0.0245161612699122,0.0244918121907817,0.0157816764982465,0.2976671913797251,0.0772105691177775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,29.9,25.6,0.4892480049505588,74.6,38.9,39.0,9.7,0.1256397694896024,0.1341034202689287,0.1081516624337668,0.1125027395670839,0.1494063196978096,0.1253625897611097,0.0713963412275838,0.0492606391893459,98.12,0.059966499069854,0.0383299225995864,0.1322024270472737,0.0926099964249237,0.0487218498870315,0.0476522457725746,0.0378382038207014,0.0414580944358612,0.0498021136911456,0.0543323478986374,0.0509327963889589,0.0535342347450081,0.0479895649963795,0.0416316164231746,0.0883988217377938,0.0199521605307649,0.1565445743875602,0.0032908738160477,0.0004686723794772,155134
26023,9.1,26.7,18.0,56.9,7.6,11.7,76.3,83.2,58.8,18.3,63.0,28.7,0.0116114098627449,0.0031341121732259,0.0908273159199452,0.0916286732028892,0.0333208422370329,0.0058500398833713,0.0036803778532643,0.0063277890060149,0.0283959979175259,0.0111973397603825,0.0242139023064761,0.0239277864186057,0.0156233138769469,0.4043344927690373,0.0942910011430077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,30.8,26.8,0.5169369080109166,72.8,35.9,36.0,12.8,0.1269178726234433,0.1445772079902758,0.0997867119234914,0.1204274935210879,0.1538426255074191,0.1162305345962433,0.0773341283856614,0.03745155149875,84.01,0.041579622191884,0.0264921000376196,0.1477807073111166,0.0652548925428863,0.0395871226777289,0.0287992712111228,0.0177141556440013,0.0615536555943393,0.0671181613874633,0.0447854945361091,0.0571554376478696,0.0567751096868743,0.0651152740727374,0.046642011245487,0.0969477789988677,0.0044608824662923,0.0247227103784879,0.0028591390707329,0.0002574307248871,43603
26025,8.0,26.8,16.4,59.5,7.4,11.9,77.9,84.6,63.7,17.0,63.9,27.9,0.0086666482739798,0.0017474616045371,0.0916380158638792,0.1364622960599706,0.0531291433792888,0.0084370795175615,0.0057972683236307,0.0043971712937084,0.0146025489920921,0.0143435287526152,0.0199088330082743,0.0188644077611194,0.0129850758187992,0.3599007235249855,0.0901989589700753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,31.6,26.6,0.488740895828229,74.2,42.5,35.5,9.3,0.1247225130112627,0.1474114825786429,0.1115070791663882,0.1157092901530168,0.1451693134656361,0.117691605229748,0.0652753339124365,0.0451106606974481,187.59,0.0575935869608247,0.0415461718683794,0.1320178449737006,0.0827261049011669,0.0448997525660925,0.0355720119674697,0.0240226142804317,0.0474597270693022,0.0539090444828925,0.05449380901891,0.0586266201612398,0.0526324108961222,0.0531391965864712,0.0498431145939819,0.0938876259986931,0.0213826166898496,0.1155542203356821,0.0074696376917707,0.0002403514377881,134691
26027,7.8,26.1,18.0,57.2,7.5,11.8,77.0,84.6,62.8,16.8,67.0,28.6,0.0131012478250224,0.0006309787732015,0.0975753554473619,0.1144495945742813,0.0444359174651801,0.0072537530996865,0.0043237520068446,0.0032786652124042,0.0131717264461914,0.0204275762092745,0.024052504709601,0.0302940234439911,0.0189551228621479,0.3473178226702276,0.1114108647791523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,31.0,24.9,0.5031759822376677,76.7,36.1,35.8,9.9,0.1112848730572448,0.1404382662419152,0.0898156192682691,0.0973839173665411,0.1586253499372526,0.1498214113331402,0.0808958393667342,0.0361038710300221,101.96,0.0543001533291545,0.0289943652460115,0.1616445617052455,0.0738508962536921,0.0433734129827943,0.0458017184503528,0.0310776311798783,0.0346005440339286,0.0374781880803271,0.0425273611607328,0.0623115976776436,0.044706430407411,0.0662191400337263,0.04783140766477,0.0952619808928478,0.0080946036202106,0.0534442394600646,0.0129225866057396,0.0004871762003835,51795
26029,5.9,25.1,19.6,56.5,7.9,11.4,77.5,86.1,64.5,13.7,67.3,27.1,0.0052887687358038,0.001641662772554,0.0970930943383517,0.165596689380284,0.083062877111686,0.0209282442966634,0.0108360070919587,0.0016858338685474,0.0050570423919881,0.0086216495170141,0.0203111375201825,0.0197659764233693,0.012419349939271,0.3218243082018423,0.0847844850446326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,30.2,20.1,0.4930842121351062,77.9,35.0,37.5,6.1,0.1009093687910744,0.1348005502063273,0.0842121351062203,0.0912425492893168,0.1661317438483875,0.1448494574354271,0.1014060828366192,0.0505502063273727,18.82,0.0386751830451503,0.0226269735364585,0.1514856423896227,0.0891019438096223,0.0500058169302374,0.0381672931569663,0.0461833764967278,0.0362846369028514,0.0438864586877354,0.0394156983745799,0.05464947399842,0.044769680579342,0.0512821310076614,0.0580004250100089,0.1023974477695793,0.0039871771249417,0.0035741140947625,0.01216234121655,0.0003492650105235,26172
26031,7.5,26.6,18.4,57.7,7.8,11.9,77.4,84.1,64.0,17.5,67.0,29.3,0.0078403933663455,0.0008899869837542,0.0804231292032682,0.1148297861452108,0.0529094820168333,0.0080893147990989,0.0043545612966336,0.0011369110804052,0.0138247675019333,0.0184818541890314,0.0246698842850815,0.0296355395104883,0.0158886762649193,0.3847117569588991,0.0792410705214352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,30.7,24.1,0.4972438328316197,72.2,41.0,34.0,7.9,0.0828413933304663,0.1292857422104069,0.0787755580749833,0.0944915751202157,0.156691035615153,0.178075765276203,0.0994565854802767,0.0610266234020094,28.9,0.0780230464758111,0.0309560487558971,0.1277638986196949,0.0530527139419879,0.0294272303125463,0.0169534511666131,0.0194795129402123,0.0462280715988425,0.0614446364032968,0.0490871038544724,0.0668528542889355,0.0613873344011894,0.0674145465032762,0.0562712576994219,0.1020417171965706,0.0038942563080027,0.0078262833568496,0.0212506960787056,0.0,25579
26033,7.7,26.9,17.8,58.9,7.4,12.2,77.9,84.2,60.6,18.6,62.7,27.4,0.0064402601820964,0.0009254014120405,0.0839504926193164,0.138731033186702,0.051824751472587,0.0097671688417208,0.0124708704612113,0.0016671708680774,0.0209385315071379,0.0136113867633293,0.0237688110098398,0.0227554213711629,0.0112334456339205,0.3568620460018279,0.0849778137663376,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,31.2,25.8,0.5283029468775459,75.6,36.4,35.5,16.8,0.1055987864145854,0.1340000561845099,0.1272017304829058,0.123549737337416,0.154479310054218,0.1173132567351181,0.0714666966317385,0.0468859735370957,13.19,0.0472906422558432,0.0423913136803994,0.1399958300467441,0.070352872001291,0.0327487947524959,0.0301710279419477,0.0207064692091865,0.0648166685279026,0.0614109840618115,0.0517671077111752,0.0510340061845361,0.0596980486263814,0.0615812454983223,0.0467431506660373,0.1008621471428764,0.010756674386328,0.0439405850982736,0.1687227277051359,0.000870854684772,35597
26035,8.6,28.2,17.6,57.8,7.6,12.3,77.2,82.6,62.0,20.0,62.6,30.4,0.0102315054453277,0.0010196917114612,0.0800072161448791,0.0747044805078565,0.0342469156860195,0.0040435793648915,0.0016423148557454,0.0040114951394835,0.0402305975443794,0.0192434102956036,0.0332749610927878,0.0352644358680336,0.0171654228285285,0.3889273786400861,0.0923323257531247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.8,32.2,27.8,0.4941845269210664,71.5,40.1,34.9,21.9,0.1074228959749084,0.1253267119707265,0.093406952430737,0.0975235232618922,0.1513983272347098,0.164956874019864,0.097164140094093,0.0451189231573444,53.23,0.0692181215860359,0.051355122585914,0.1263972734668034,0.0594202679105824,0.0384149023133862,0.0125602771636412,0.009903690761441,0.0650856664128255,0.0624794703352312,0.0692605624874504,0.0835992882572082,0.0583309980872435,0.0580569914775,0.0531253225868299,0.083411092875209,0.0026423410973979,0.0052653630030474,0.0048826677630349,0.0,30608
26037,6.1,25.2,18.9,57.0,7.8,11.3,78.5,86.4,67.1,13.0,74.0,28.1,0.0048706716695351,0.0007033621408428,0.1028072091302169,0.212291270106545,0.0715303946851205,0.0198008131407454,0.0159263367425381,0.0008083524182039,0.0087915957686144,0.0076631474957844,0.015380681150021,0.0126304641320708,0.0097548447874285,0.2716582574567539,0.0803836109240857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,31.2,20.6,0.4942714738818046,78.5,35.0,30.0,9.4,0.121302349666645,0.152657129911321,0.107502103696032,0.114583468185643,0.1516732474593824,0.1155802964593177,0.065311670658295,0.0370509418085312,134.34,0.0191760039384466,0.0137949481508521,0.1887533866143339,0.1220528748600338,0.0740146036854747,0.0631617775016989,0.0621250401980119,0.0325220073498644,0.0276594843244169,0.0307219884033762,0.0402188160402523,0.0339397149745801,0.0429671945025721,0.0380897719835334,0.0889148336473375,0.0163481913749723,0.0157789730177786,0.0017412887962911,0.0,77245
26039,7.5,27.0,19.2,57.5,7.7,11.9,77.4,83.8,62.0,18.2,65.1,30.2,0.0084122097085456,0.0032721402790169,0.1018837108411007,0.1086457631694769,0.039628825534737,0.0136751991176513,0.0043236907875852,0.0031756511763825,0.0122917976934244,0.0147780523939875,0.0239493088835996,0.0361890957616436,0.0184803642362377,0.3612141532914689,0.08616997801894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,30.2,26.0,0.5045520231213872,75.1,37.1,34.2,16.7,0.0953034682080924,0.1223988439306358,0.0766618497109826,0.0782514450867051,0.1799855491329479,0.1542630057803468,0.1085260115606936,0.0520231213872832,24.58,0.0572810754578818,0.0350150801757202,0.1119736720807573,0.0506959985337485,0.0461684243525399,0.0159070819384056,0.0016065222799879,0.039693012448511,0.0616484836267568,0.0645195997459852,0.0477880978511401,0.0667433540156061,0.0732296569267891,0.0424384268853066,0.1380420902567,0.0068179192429937,0.005199540339198,0.0028982942194354,0.0,13840
26041,7.3,26.7,18.1,57.1,7.7,11.9,76.7,84.2,64.0,17.2,68.5,30.6,0.0096905492757522,0.00221947217813,0.1258161087041825,0.1441997111313287,0.042615806816504,0.0121764905331087,0.0054932684782649,0.0009387046699601,0.0108619581710859,0.0063190297421106,0.0160170611081069,0.0161646867288704,0.0122333900549259,0.3395431346010437,0.0813098005749058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,29.2,24.3,0.494613070823079,74.3,40.0,31.0,10.0,0.106644790812141,0.1276182663385288,0.0889253486464314,0.1028438610883237,0.1627837024883784,0.1507246376811593,0.088542521192234,0.0546622914957615,18.36,0.04042576366232,0.0376804982404104,0.1614835386474967,0.0762659824277983,0.0450638358550246,0.0251815337655728,0.0147150885155566,0.0471816359427145,0.0506649902210741,0.0612871722447936,0.0570216924522547,0.0569259693134462,0.0461299932901022,0.0498978111358841,0.1197086807727748,0.0026910392049642,0.0026031261224639,0.0208497236456595,0.0007000643060995,36570
26043,6.3,25.9,19.2,56.9,7.8,11.5,77.7,85.2,63.2,15.7,69.5,29.7,0.0035964154211003,0.0001079833176444,0.0941935971592677,0.1625615659487708,0.049722939445121,0.015511004357989,0.0057511469361761,0.0005537838450305,0.007465907182453,0.0055632704102013,0.0118367698950819,0.0193854744822836,0.0148326802272597,0.3904802475913401,0.0684447404444453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,30.1,23.5,0.4958476573061918,79.5,38.1,31.7,7.9,0.1009695237359496,0.1264629765537487,0.0955231951794197,0.0989995751091196,0.1652052995480705,0.1363127196878983,0.0862528487002201,0.0617636834176676,33.32,0.0434211968484363,0.0213784654464355,0.1406712034021099,0.0867170573949215,0.0325782935914547,0.0411160383899293,0.0255835073802707,0.0538220300083367,0.040082107599415,0.0714967434763454,0.0581135546218363,0.0461957762879903,0.0511332745116688,0.0523259827693101,0.1192630251644961,0.0054892542866224,0.0054866102573633,0.0068904729108268,0.0,25889
26045,6.6,24.9,18.6,56.5,7.6,11.5,78.4,86.1,63.4,13.6,71.5,27.9,0.0054820890067734,0.0022602992194101,0.1088562100078003,0.1660040134569544,0.0644311455929803,0.0122536211117234,0.0074672457266587,0.0017885736972546,0.0082146207168605,0.0073005735181602,0.0151428290146965,0.0129611210508585,0.0116406502469847,0.294163442582612,0.0981127028192524,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,30.6,22.7,0.4880693543632075,77.3,38.8,32.8,7.5,0.117740271226415,0.1379809109669811,0.115298864976415,0.1170769457547169,0.1539467865566037,0.1273216391509433,0.0643886350235848,0.0395139298349056,187.47,0.0336281476291459,0.0318620172461245,0.1774635709544299,0.1111651943747584,0.0719667960230992,0.0515833798556019,0.0331046840058927,0.0210850373872191,0.0332931489547052,0.0347270397673774,0.0343655513213955,0.042580696714726,0.0575015448223198,0.0426265139876841,0.0909421966659929,0.0199997640099773,0.0675134406377319,0.0051173753986904,0.0004592197097421,108544
